SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","627d09e1-a74b-518e-9509-2419bbd88bf3","Cognitive Services","Azure OpenAI","AU East","gpt-4.1-mini-dev-ft cchd inpt glbl Tokens","2.304","0.000230"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","1E-05","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","1E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","6E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","0.013303","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","4E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/20/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/21/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/22/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/26/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/28/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/29/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005256","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/6/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005088","0.000096"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.005936","0.000112"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/12/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.010176","0.000192"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/18/2025","6d8e33fc-0a98-566c-9795-34a6f15825a2","Storage","Tiered Block Blob","IT North","Hot LRS Data Stored","0.001272","0.000024"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","4b63edef-625d-5b30-b85d-382e93fbbdc9","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft output global Tokens","1.563","0.012504"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","4b63edef-625d-5b30-b85d-382e93fbbdc9","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft output global Tokens","0.72","0.005760"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","5.163","0.154890"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.636","0.019080"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/20/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.133","0.003990"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","3.205","0.096150"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","2.287","0.068610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","4.765","0.142950"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/26/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.783","0.023490"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.502","0.015060"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","6.191","0.185730"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","2.474","0.074220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","5.518","0.165540"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.622","0.018660"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.078","0.002340"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.981","0.029430"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/6/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.492","0.014760"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","1.752","0.052560"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.1","0.003000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","0.805","0.024150"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","6.596","0.197880"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","1.278","0.038340"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","17.23","0.516900"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","6.19","0.185700"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","16.624","0.498720"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","6.596","0.197880"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","d620896c-bb1d-56ce-a78a-5d2f97a17652","Cognitive Services","Azure OpenAI","US East","gpt-4-turbo128K Outp-glbl Tokens","5.08","0.152400"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","e8b8fbbc-b0fd-572e-b947-5e59a2db6214","Storage","Tiered Block Blob","IT North","LRS List and Create Container Operations","0.0001","0.000005"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","18.917045","32.157955"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","24.00048","40.799520"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","28.983913","49.271087"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","48.00096","81.599040"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","48.00096","81.599040"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/12/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","48.00096","81.599040"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","47.967626","81.542374"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","47.934292","81.485708"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","47.967626","81.542374"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","47.967626","81.542374"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","48.00096","81.599040"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/18/2025","59f32370-857e-5bec-ab64-6192cc28c77e","Cognitive Services","Azure OpenAI","US East","gpt-4.1-ft hosting global Unit","5.50011","9.349890"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","2d8a20f3-67cf-57a4-9bd1-68842728113b","Cognitive Services","Azure OpenAI","US East","gpt-4.1 FT Training global Tokens","3254","81.350000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","c5248cf8-ecba-4807-9304-6a8f14b5805a","Storage","Tiered Block Blob","US East","Hot Read Operations","0.0006","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","c5248cf8-ecba-4807-9304-6a8f14b5805a","Storage","Tiered Block Blob","US East","Hot Read Operations","0.028","0.000112"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/20/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/21/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/22/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/26/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/28/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/29/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.1176","0.006936"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.113808","0.006696"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.113808","0.006696"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.114078","0.006711"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.11424","0.006720"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.11424","0.006720"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/6/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.11424","0.006720"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.11424","0.006720"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.11424","0.006720"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.13804","0.008120"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/12/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.22848","0.013440"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/18/2025","469a7d8f-36f1-4a99-a884-6eb97643be2c","Storage","Tiered Block Blob","US East","Hot RA-GRS Data Stored","0.02856","0.001680"
