SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/12/2025","3336fed2-e64d-5639-951a-806ead2ede4b","Cognitive Services","Azure OpenAI","US East","gpt 4o 1120 Outp glbl Tokens","0.531","0.005310"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","3336fed2-e64d-5639-951a-806ead2ede4b","Cognitive Services","Azure OpenAI","US East","gpt 4o 1120 Outp glbl Tokens","2.309","0.023090"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/18/2025","bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d","Storage","Tables","All","GRS Batch Write Operations","0.005","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/22/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/23/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/5/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/6/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/7/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/8/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/9/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/10/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/11/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/12/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/14/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/15/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/16/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/17/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/18/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/19/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/20/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/21/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/22/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/23/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/24/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/25/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/26/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/27/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/28/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.856652","0.017124"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/29/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/30/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/31/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/1/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/2/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/3/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000133"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/4/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.006802","0.000127"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/5/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/6/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/7/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/8/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/9/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/10/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/11/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/12/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.856652","0.017124"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/13/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/14/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/15/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/16/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/17/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/18/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0006","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/19/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/20/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/21/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/22/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/23/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/24/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/25/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/26/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/27/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/28/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0015","0.000004"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/29/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/30/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/31/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/1/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/2/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/3/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/4/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/5/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/6/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/7/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/8/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/9/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0031","0.000011"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/10/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/11/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0034","0.000012"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/12/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0161","0.000062"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/13/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/14/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0006","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/15/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/16/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0006","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/17/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/18/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/19/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/20/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/21/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/22/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/23/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/24/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/25/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/26/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/27/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/28/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","0.000125","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/29/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/30/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/31/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/1/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/2/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/3/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/4/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/5/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/6/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/7/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/8/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/9/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/10/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/11/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/12/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","0.000123","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/13/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/14/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/15/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/16/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/17/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/18/2025","4082fa20-19d0-4388-b91e-a8150bc6ad4d","Storage","Bandwidth","US East","Geo-Replication Data transfer","0.000391","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/18/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/19/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/20/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
